POS_enc,Class_enc,PPG,RPG,APG,SPG,BPG,TOVPG,MPG,GSPG,3PAr,FTr,Drafted
0,1,14.875,5.40625,1.65625,1.5625,0.03125,1.75,31.65625,0.71875,0.5944444444444444,0.43333333333333335,0
1,1,7.794117647058823,3.7058823529411766,0.35294117647058826,0.35294117647058826,0.7352941176470589,0.7058823529411765,19.38235294117647,0.7352941176470589,0.18232044198895028,0.36464088397790057,0
0,3,11.966666666666667,5.8,3.8,1.1333333333333333,0.4,2.3,33.666666666666664,1.0,0.23048327137546468,0.5390334572490706,0
1,1,10.0,4.161290322580645,0.7419354838709677,0.8064516129032258,0.3548387096774194,1.1612903225806452,19.032258064516128,0.2903225806451613,0.36283185840707965,0.415929203539823,0
0,0,10.857142857142858,7.628571428571429,3.657142857142857,0.9428571428571428,0.37142857142857144,2.3142857142857145,31.428571428571427,1.0,0.366120218579235,0.22950819672131148,0
1,1,7.2894736842105265,4.973684210526316,0.7631578947368421,0.23684210526315788,0.7631578947368421,1.105263157894737,21.31578947368421,0.42105263157894735,0.40476190476190477,0.2261904761904762,0
0,2,10.135135135135135,4.864864864864865,1.8108108108108107,1.054054054054054,0.40540540540540543,1.2162162162162162,29.45945945945946,1.0,0.3628048780487805,0.31097560975609756,0
1,2,9.148148148148149,6.185185185185185,1.3703703703703705,1.037037037037037,1.2592592592592593,1.1481481481481481,28.14814814814815,1.0,0.08875739644970414,0.6745562130177515,0
1,0,9.710526315789474,7.052631578947368,0.868421052631579,0.4473684210526316,0.3157894736842105,1.5526315789473684,21.63157894736842,0.02631578947368421,0.0,0.5483870967741935,0
0,2,9.393939393939394,5.0606060606060606,1.1515151515151516,0.9090909090909091,0.30303030303030304,1.0,26.21212121212121,0.36363636363636365,0.4856115107913669,0.24100719424460432,0
1,0,16.363636363636363,8.666666666666666,2.393939393939394,0.7878787878787878,2.878787878787879,2.242424242424242,33.93939393939394,1.0,0.11730205278592376,0.5659824046920822,1
0,3,8.483870967741936,2.161290322580645,1.7741935483870968,0.6129032258064516,0.12903225806451613,1.0,24.741935483870968,0.1935483870967742,0.5688888888888889,0.29777777777777775,0
1,0,11.454545454545455,5.181818181818182,1.0303030303030303,0.3939393939393939,0.7878787878787878,1.3636363636363635,24.393939393939394,0.9696969696969697,0.5439739413680782,0.3355048859934853,0
0,3,18.694444444444443,6.388888888888889,2.9444444444444446,1.5555555555555556,0.2777777777777778,1.9722222222222223,33.138888888888886,0.9722222222222222,0.3952483801295896,0.367170626349892,1
0,3,10.058823529411764,4.970588235294118,1.4705882352941178,0.8235294117647058,0.23529411764705882,1.7647058823529411,26.970588235294116,0.5588235294117647,0.4075471698113208,0.3584905660377358,0
0,1,9.75,2.892857142857143,3.5357142857142856,1.3928571428571428,0.07142857142857142,2.107142857142857,27.714285714285715,1.0,0.5791505791505791,0.19305019305019305,0
